rank,team,name,salary,year
1,,"
Kobe Bryant
Small Forward
","$27,849,149  ",2012
2,,"
Dirk Nowitzki
Power Forward
","$20,907,128  ",2012
3,,"
Amar'e Stoudemire
Power Forward
","$19,948,799  ",2012
4,,"
Joe Johnson
Shooting Guard
","$19,752,645  ",2012
5,,"
Dwight Howard
Center
","$19,536,360  ",2012
6,,"
Carmelo Anthony
Small Forward
","$19,444,504  ",2012
7,,"
Pau Gasol
Power Forward
","$19,000,000  ",2012
8,,"
Chris Paul
Point Guard
","$17,779,458  ",2012
9,,"
Chris Bosh
Power Forward
","$17,545,000  ",2012
,,"
LeBron James
Small Forward
","$17,545,000  ",2012
11,,"
Dwyane Wade
Shooting Guard
","$17,182,000  ",2012
12,,"
Deron Williams
Point Guard
","$17,177,795  ",2012
13,,"
Paul Pierce
Small Forward
","$16,790,345  ",2012
14,,"
Kevin Durant
Small Forward
","$16,669,629  ",2012
15,,"
Zach Randolph
Power Forward
","$16,500,000  ",2012
16,,"
Rudy Gay
Small Forward
","$16,460,538  ",2012
17,,"
Derrick Rose
Point Guard
","$16,402,500  ",2012
18,,"
Andrew Bynum
Center
","$16,100,000  ",2012
19,,"
Al Jefferson
Center
","$15,000,000  ",2012
,,"
Carlos Boozer
Power Forward
","$15,000,000  ",2012
21,,"
Andre Iguodala
Small Forward
","$14,968,250  ",2012
22,,"
Manu Ginobili
Shooting Guard
","$14,107,492  ",2012
23,,"
Marc Gasol
Center
","$13,891,359  ",2012
24,,"
Roy Hibbert
Center
","$13,668,750  ",2012
,,"
Brook Lopez
Center
","$13,668,750  ",2012
,,"
Kevin Love
Center
","$13,668,750  ",2012
,,"
Eric Gordon
Shooting Guard
","$13,668,750  ",2012
,,"
Russell Westbrook
Point Guard
","$13,668,750  ",2012
29,,"
Tyson Chandler
Center
","$13,604,188  ",2012
30,,"
LaMarcus Aldridge
Power Forward
","$13,500,000  ",2012
31,,"
Emeka Okafor
Center
","$13,490,000  ",2012
32,,"
Luol Deng
Small Forward
","$13,305,000  ",2012
33,,"
Josh Smith
Small Forward
","$13,200,000  ",2012
34,,"
Danny Granger
Small Forward
","$13,058,606  ",2012
35,,"
Nene Hilario
Center
","$13,000,000  ",2012
,,"
Andrew Bogut
Center
","$13,000,000  ",2012
37,,"
David Lee
Power Forward
","$12,744,000  ",2012
38,,"
Tony Parker
Point Guard
","$12,500,000  ",2012
39,,"
Kevin Martin
Shooting Guard
","$12,439,675  ",2012
40,,"
Ben Gordon
Shooting Guard
","$12,400,000  ",2012
41,,"
Kris Humphries
Power Forward
","$12,000,000  ",2012
,,"
Al Horford
Center
","$12,000,000  ",2012
43,,"
Hedo Turkoglu
Small Forward
","$11,815,850  ",2012
44,,"
Kevin Garnett
Power Forward
","$11,566,265  ",2012
45,,"
Joakim Noah
Center
","$11,300,000  ",2012
46,,"
Rajon Rondo
Point Guard
","$11,000,000  ",2012
,,"
Monta Ellis
Shooting Guard
","$11,000,000  ",2012
48,,"
Corey Maggette
Small Forward
","$10,924,138  ",2012
49,,"
Nicolas Batum
Shooting Guard
","$10,825,000  ",2012
50,,"
Jose Calderon
Point Guard
","$10,561,983  ",2012
51,,"
DeAndre Jordan
Center
","$10,532,977  ",2012
52,,"
Richard Jefferson
Small Forward
","$10,164,000  ",2012
53,,"
Stephen Jackson
Small Forward
","$10,059,750  ",2012
54,,"
David West
Power Forward
","$10,000,000  ",2012
,,"
Andrea Bargnani
Center
","$10,000,000  ",2012
,,"
JaVale McGee
Center
","$10,000,000  ",2012
57,,"
Andrei Kirilenko
Small Forward
","$9,779,349  ",2012
58,,"
Gerald Wallace
Small Forward
","$9,682,435  ",2012
59,,"
Tim Duncan
Power Forward
","$9,638,554  ",2012
60,,"
Danilo Gallinari
Small Forward
","$9,439,000  ",2012
61,,"
Andris Biedrins
Center
","$9,000,000  ",2012
62,,"
Steve Nash
Point Guard
","$8,900,000  ",2012
63,,"
Ryan Anderson
Power Forward
","$8,700,000  ",2012
64,,"
Shawn Marion
Small Forward
","$8,692,881  ",2012
65,,"
Paul Millsap
Power Forward
","$8,603,633  ",2012
66,,"
Jameer Nelson
Point Guard
","$8,600,000  ",2012
67,,"
Mo Williams
Point Guard
","$8,500,000  ",2012
,,"
Rodney Stuckey
Point Guard
","$8,500,000  ",2012
,,"
Devin Harris
Point Guard
","$8,500,000  ",2012
70,,"
Omer Asik
Center
","$8,374,646  ",2012
,,"
Jeremy Lin
Point Guard
","$8,374,646  ",2012
72,,"
Anderson Varejao
Power Forward
","$8,368,182  ",2012
73,,"
Kendrick Perkins
Center
","$8,300,531  ",2012
74,,"
Thaddeus Young
Power Forward
","$8,289,130  ",2012
75,,"
Marvin Williams
Power Forward
","$8,287,500  ",2012
76,,"
Lamar Odom
Power Forward
","$8,200,000  ",2012
77,,"
Jeff Green
Small Forward
","$8,100,000  ",2012
78,,"
John Salmons
Small Forward
","$8,083,000  ",2012
79,,"
Charlie Villanueva
Power Forward
","$8,060,000  ",2012
80,,"
George Hill
Point Guard
","$8,000,000  ",2012
,,"
Caron Butler
Small Forward
","$8,000,000  ",2012
,,"
Tyrus Thomas
Power Forward
","$8,000,000  ",2012
,,"
Chris Kaman
Center
","$8,000,000  ",2012
84,,"
Ersan Ilyasova
Power Forward
","$7,900,000  ",2012
85,,"
Arron Afflalo
Shooting Guard
","$7,750,000  ",2012
86,,"
Marcus Thornton
Shooting Guard
","$7,525,000  ",2012
87,,"
Mike Conley
Point Guard
","$7,505,786  ",2012
88,,"
Goran Dragic
Point Guard
","$7,500,000  ",2012
89,,"
DeSagana Diop
Center
","$7,372,200  ",2012
,,"
Beno Udrih
Point Guard
","$7,372,200  ",2012
91,,"
Marcin Gortat
Center
","$7,258,960  ",2012
,,"
Metta World Peace
Small Forward
","$7,258,960  ",2012
,,"
Trevor Ariza
Small Forward
","$7,258,960  ",2012
94,,"
Blake Griffin
Power Forward
","$7,226,892  ",2012
95,,"
Tayshaun Prince
Small Forward
","$6,764,045  ",2012
96,,"
Samuel Dalembert
Center
","$6,698,565  ",2012
97,,"
Drew Gooden
Power Forward
","$6,687,400  ",2012
,,"
Al Harrington
Power Forward
","$6,687,400  ",2012
99,,"
Wesley Matthews
Shooting Guard
","$6,505,320  ",2012
100,,"
Spencer Hawes
Power Forward
","$6,500,000  ",2012
101,,"
Glen Davis
Power Forward
","$6,400,000  ",2012
102,,"
Landry Fields
Small Forward
","$6,250,000  ",2012
103,,"
J.J. Redick
Shooting Guard
","$6,190,000  ",2012
104,,"
Francisco Garcia
Shooting Guard
","$6,100,000  ",2012
105,,"
Luke Walton
Small Forward
","$6,091,363  ",2012
106,,"
Channing Frye
Power Forward
","$6,000,000  ",2012
,,"
Brandon Bass
Power Forward
","$6,000,000  ",2012
,,"
Amir Johnson
Power Forward
","$6,000,000  ",2012
109,,"
Wilson Chandler
Small Forward
","$5,930,414  ",2012
110,,"
John Wall
Point Guard
","$5,915,880  ",2012
111,,"
James Harden
Shooting Guard
","$5,820,416  ",2012
112,,"
Mike Miller
Shooting Guard
","$5,800,000  ",2012
113,,"
Jason Richardson
Shooting Guard
","$5,799,625  ",2012
114,,"
Michael Beasley
Small Forward
","$5,750,000  ",2012
,,"
Kyle Lowry
Point Guard
","$5,750,000  ",2012
116,,"
Nick Young
Shooting Guard
","$5,600,000  ",2012
117,,"
Chuck Hayes
Power Forward
","$5,486,250  ",2012
118,,"
Jarrett Jack
Point Guard
","$5,400,000  ",2012
119,,"
Kyrie Irving
Point Guard
","$5,375,760  ",2012
120,,"
Evan Turner
Shooting Guard
","$5,293,080  ",2012
121,,"
Tyreke Evans
Shooting Guard
","$5,251,825  ",2012
122,,"
Jason Thompson
Power Forward
","$5,250,000  ",2012
123,,"
Zaza Pachulia
Center
","$5,248,750  ",2012
124,,"
Anthony Davis
Power Forward
","$5,144,280  ",2012
125,,"
Brandon Roy
Shooting Guard
","$5,100,000  ",2012
126,,"
Courtney Lee
Shooting Guard
","$5,000,000  ",2012
,,"
Jason Terry
Shooting Guard
","$5,000,000  ",2012
,,"
Jamal Crawford
Shooting Guard
","$5,000,000  ",2012
,,"
Ramon Sessions
Point Guard
","$5,000,000  ",2012
,,"
Richard Hamilton
Shooting Guard
","$5,000,000  ",2012
,,"
Andre Miller
Point Guard
","$5,000,000  ",2012
,,"
Jason Maxiell
Power Forward
","$5,000,000  ",2012
,,"
Kyle Korver
Shooting Guard
","$5,000,000  ",2012
,,"
Louis Williams
Shooting Guard
","$5,000,000  ",2012
135,,"
Robin Lopez
Center
","$4,899,293  ",2012
136,,"
Nikola Pekovic
Center
","$4,837,200  ",2012
137,,"
Derrick Williams
Power Forward
","$4,809,840  ",2012
138,,"
Luc Richard Mbah a Moute
Power Forward
","$4,794,192  ",2012
139,,"
Daniel Gibson
Shooting Guard
","$4,792,332  ",2012
140,,"
Derrick Favors
Power Forward
","$4,753,320  ",2012
141,,"
Michael Kidd-Gilchrist
Small Forward
","$4,602,720  ",2012
142,,"
Linas Kleiza
Small Forward
","$4,600,000  ",2012
143,,"
Marcus Camby
Center
","$4,590,338  ",2012
144,,"
Boris Diaw
Center
","$4,500,000  ",2012
,,"
Jonas Jerebko
Power Forward
","$4,500,000  ",2012
146,,"
Jose Barea
Point Guard
","$4,493,500  ",2012
147,,"
Enes Kanter
Center
","$4,319,280  ",2012
148,,"
Wesley Johnson
Small Forward
","$4,285,560  ",2012
149,,"
Jared Dudley
Small Forward
","$4,250,000  ",2012
150,,"
Marreese Speights
Power Forward
","$4,200,000  ",2012
151,,"
Luis Scola
Power Forward
","$4,148,510  ",2012
152,,"
Bradley Beal
Shooting Guard
","$4,133,280  ",2012
153,,"
Dorell Wright
Small Forward
","$4,106,000  ",2012
154,,"
Udonis Haslem
Power Forward
","$4,060,000  ",2012
155,,"
Steve Novak
Small Forward
","$4,054,055  ",2012
156,,"
O.J. Mayo
Shooting Guard
","$4,020,000  ",2012
157,,"
Ian Mahinmi
Center
","$4,000,000  ",2012
,,"
J.J Hickson
Power Forward
","$4,000,000  ",2012
,,"
Chauncey Billups
Point Guard
","$4,000,000  ",2012
,,"
Steve Blake
Point Guard
","$4,000,000  ",2012
,,"
Mario Chalmers
Point Guard
","$4,000,000  ",2012
,,"
Luke Ridnour
Point Guard
","$4,000,000  ",2012
,,"
Travis Outlaw
Small Forward
","$4,000,000  ",2012
,,"
Anthony Morrow
Shooting Guard
","$4,000,000  ",2012
,,"
Carl Landry
Power Forward
","$4,000,000  ",2012
,,"
Brandon Rush
Shooting Guard
","$4,000,000  ",2012
167,,"
Stephen Curry
Point Guard
","$3,958,742  ",2012
168,,"
Tiago Splitter
Power Forward
","$3,944,000  ",2012
169,,"
Kirk Hinrich
Shooting Guard
","$3,941,000  ",2012
170,,"
Tristan Thompson
Center
","$3,894,240  ",2012
171,,"
DeMarcus Cousins
Center
","$3,880,800  ",2012
172,,"
Joel Anthony
Center
","$3,750,000  ",2012
,,"
Mike Dunleavy
Small Forward
","$3,750,000  ",2012
174,,"
Dion Waiters
Shooting Guard
","$3,726,600  ",2012
175,,"
Matt Bonner
Center
","$3,630,000  ",2012
176,,"
Thabo Sefolosha
Small Forward
","$3,600,000  ",2012
177,,"
Ricky Rubio
Point Guard
","$3,526,499  ",2012
178,,"
Ekpe Udoh
Power Forward
","$3,524,880  ",2012
179,,"
Shannon Brown
Point Guard
","$3,500,000  ",2012
,,"
D.J. Augustin
Point Guard
","$3,500,000  ",2012
,,"
Gerald Green
Shooting Guard
","$3,500,000  ",2012
,,"
Chris Duhon
Point Guard
","$3,500,000  ",2012
,,"
Danny Green
Shooting Guard
","$3,500,000  ",2012
,,"
Jordan Hill
Center
","$3,500,000  ",2012
,,"
Alonzo Gee
Small Forward
","$3,500,000  ",2012
,,"
Johan Petro
Center
","$3,500,000  ",2012
187,,"
Raymond Felton
Point Guard
","$3,480,453  ",2012
188,,"
Thomas Robinson
Power Forward
","$3,374,640  ",2012
,,"
Jonas Valanciunas
Center
","$3,374,640  ",2012
190,,"
DeMar DeRozan
Shooting Guard
","$3,344,250  ",2012
191,,"
Tony Allen
Shooting Guard
","$3,300,000  ",2012
192,,"
Will Bynum
Point Guard
","$3,250,000  ",2012
193,,"
Corey Brewer
Shooting Guard
","$3,243,000  ",2012
194,,"
Greg Monroe
Center
","$3,217,680  ",2012
195,,"
Jan Vesely
Small Forward
","$3,202,920  ",2012
196,,"
Brandon Jennings
Point Guard
","$3,179,493  ",2012
197,,"
Timofey Mozgov
Center
","$3,140,429  ",2012
198,,"
Shane Battier
Small Forward
","$3,135,000  ",2012
,,"
Josh McRoberts
Power Forward
","$3,135,000  ",2012
200,,"
Gerald Henderson
Shooting Guard
","$3,101,327  ",2012
201,,"
Ray Allen
Shooting Guard
","$3,090,000  ",2012
,,"
Mirza Teletovic
Power Forward
","$3,090,000  ",2012
,,"
Vince Carter
Shooting Guard
","$3,090,000  ",2012
,,"
Jason Kidd
Point Guard
","$3,090,000  ",2012
205,,"
Damian Lillard
Point Guard
","$3,065,040  ",2012
206,,"
Tyler Hansbrough
Power Forward
","$3,055,259  ",2012
207,,"
Alexey Shved
Point Guard
","$3,017,943  ",2012
208,,"
Joel Freeland
Power Forward
","$3,013,512  ",2012
209,,"
Darrell Arthur
Power Forward
","$3,006,217  ",2012
210,,"
LaVoy Allen
Power Forward
","$3,000,000  ",2012
,,"
Carlos Delfino
Shooting Guard
","$3,000,000  ",2012
,,"
Travis Outlaw
Small Forward
","$3,000,000  ",2012
,,"
Jerryd Bayless
Point Guard
","$3,000,000  ",2012
,,"
Kosta Koufos
Center
","$3,000,000  ",2012
215,,"
Austin Daye
Power Forward
","$2,958,077  ",2012
216,,"
Al-Farouq Aminu
Small Forward
","$2,947,800  ",2012
217,,"
Nick Collison
Power Forward
","$2,929,332  ",2012
218,,"
Bismack Biyombo
Center
","$2,923,920  ",2012
219,,"
Dahntay Jones
Small Forward
","$2,900,000  ",2012
220,,"
Kwame Brown
Center
","$2,819,044  ",2012
221,,"
James Johnson
Power Forward
","$2,812,006  ",2012
222,,"
J.R. Smith
Shooting Guard
","$2,806,452  ",2012
223,,"
Harrison Barnes
Small Forward
","$2,798,040  ",2012
224,,"
Gordon Hayward
Shooting Guard
","$2,709,720  ",2012
225,,"
Brandon Knight
Point Guard
","$2,678,640  ",2012
226,,"
Jrue Holiday
Point Guard
","$2,674,851  ",2012
227,,"
Reggie Williams
Small Forward
","$2,612,500  ",2012
228,,"
Aaron Gray
Center
","$2,575,000  ",2012
,,"
Greg Stiemsma
Center
","$2,575,000  ",2012
230,,"
Paul George
Small Forward
","$2,574,120  ",2012
231,,"
Terrence Ross
Shooting Guard
","$2,563,320  ",2012
232,,"
Ty Lawson
Point Guard
","$2,544,529  ",2012
233,,"
Randy Foye
Shooting Guard
","$2,500,000  ",2012
,,"
Jason Smith
Power Forward
","$2,500,000  ",2012
235,,"
Kemba Walker
Point Guard
","$2,462,400  ",2012
236,,"
Cole Aldrich
Center
","$2,445,480  ",2012
237,,"
Jeff Teague
Point Guard
","$2,433,077  ",2012
238,,"
Aaron Brooks
Point Guard
","$2,400,000  ",2012
239,,"
Andre Drummond
Center
","$2,356,320  ",2012
240,,"
Jimmer Fredette
Point Guard
","$2,339,040  ",2012
241,,"
Eric Maynor
Point Guard
","$2,338,721  ",2012
242,,"
Xavier Henry
Shooting Guard
","$2,323,200  ",2012
243,,"
Darren Collison
Point Guard
","$2,319,344  ",2012
244,,"
Omri Casspi
Small Forward
","$2,277,306  ",2012
245,,"
B.J. Mullens
Power Forward
","$2,253,061  ",2012
,,"
Serge Ibaka
Power Forward
","$2,253,061  ",2012
247,,"
DeShawn Stevenson
Small Forward
","$2,240,450  ",2012
248,,"
Austin Rivers
Shooting Guard
","$2,238,360  ",2012
249,,"
Rodrigue Beaubois
Point Guard
","$2,227,332  ",2012
250,,"
C.J. Miles
Small Forward
","$2,225,000  ",2012
251,,"
Klay Thompson
Shooting Guard
","$2,222,160  ",2012
252,,"
Ed Davis
Power Forward
","$2,207,040  ",2012
253,,"
Taj Gibson
Power Forward
","$2,155,811  ",2012
254,,"
Meyers Leonard
Power Forward
","$2,126,520  ",2012
255,,"
Alec Burks
Shooting Guard
","$2,111,160  ",2012
256,,"
Elton Brand
Power Forward
","$2,100,500  ",2012
257,,"
Patrick Patterson
Power Forward
","$2,096,760  ",2012
258,,"
Dante Cunningham
Power Forward
","$2,090,000  ",2012
259,,"
Wayne Ellington
Shooting Guard
","$2,083,042  ",2012
260,,"
Toney Douglas
Shooting Guard
","$2,067,880  ",2012
261,,"
Brendan Haywood
Center
","$2,050,000  ",2012
262,,"
Jeremy Lamb
Shooting Guard
","$2,020,200  ",2012
263,,"
Markieff Morris
Power Forward
","$2,005,560  ",2012
264,,"
Earl Watson
Point Guard
","$2,000,000  ",2012
265,,"
Larry Sanders
Center
","$1,991,760  ",2012
266,,"
Grant Hill
Small Forward
","$1,957,000  ",2012
,,"
Marco Belinelli
Shooting Guard
","$1,957,000  ",2012
268,,"
Kendall Marshall
Point Guard
","$1,919,160  ",2012
269,,"
Marcus Morris
Power Forward
","$1,905,360  ",2012
270,,"
Luke Babbitt
Small Forward
","$1,892,280  ",2012
271,,"
John Henson
Power Forward
","$1,823,280  ",2012
272,,"
Kawhi Leonard
Small Forward
","$1,809,840  ",2012
273,,"
Kevin Seraphin
Power Forward
","$1,797,600  ",2012
274,,"
Jeremy Evans
Small Forward
","$1,794,872  ",2012
275,,"
Martell Webster
Small Forward
","$1,750,000  ",2012
276,,"
Maurice Harkless
Small Forward
","$1,731,960  ",2012
277,,"
Nikola Vucevic
Center
","$1,719,480  ",2012
278,,"
Eric Bledsoe
Point Guard
","$1,707,720  ",2012
279,,"
Anthony Randolph
Power Forward
","$1,674,641  ",2012
280,,"
Royce White
Power Forward
","$1,645,440  ",2012
281,,"
Iman Shumpert
Shooting Guard
","$1,633,440  ",2012
282,,"
Avery Bradley
Shooting Guard
","$1,630,800  ",2012
283,,"
Reggie Evans
Power Forward
","$1,622,617  ",2012
284,,"
Sebastian Telfair
Point Guard
","$1,567,500  ",2012
285,,"
Tyler Zeller
Center
","$1,563,120  ",2012
286,,"
Chris Singleton
Small Forward
","$1,551,840  ",2012
287,,"
Jeff Ayres
Power Forward
","$1,500,000  ",2012
,,"
Jodie Meeks
Shooting Guard
","$1,500,000  ",2012
