Rk,Player,Season,Age,Tm,Lg,PER,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
3801,Kalin Lucas\lucaska01,2014-15,25,MEM,NBA,-0.7,1,0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,.000,,.000,,.000
3802,Matt Williams\willima05,2017-18,24,MIA,NBA,-0.7,3,0,11,2,6,1,1,1,5,0,0,0,1,1,0,0,0,1,1,5,.333,1.000,.200,.417,,.417
3803,Jeff Foote\footeje01,2011-12,24,NOH,NBA,-0.9,4,0,39,2,6,2,6,0,0,0,0,1,5,6,0,0,1,2,5,4,.333,.333,,.333,,.333
3804,Shane Edwards\edwarsh01,2013-14,26,CLE,NBA,-1.0,2,0,12,1,3,1,3,0,0,0,0,1,1,2,0,0,0,1,1,2,.333,.333,,.333,,.333
3805,Markel Brown\brownma02,2017-18,26,HOU,NBA,-1.2,4,0,31,2,7,1,2,1,5,0,0,1,4,5,2,0,0,2,6,5,.286,.500,.200,.357,,.357
3806,Andy Rautins\rautian01,2010-11,24,NYK,NBA,-1.2,5,0,24,3,7,2,3,1,4,1,2,0,1,1,3,1,0,7,0,8,.429,.667,.250,.500,.500,.508
3807,Diamond Stone\stonedi01,2016-17,19,LAC,NBA,-1.2,7,0,24,3,13,3,13,0,0,4,4,1,5,6,0,0,1,2,5,10,.231,.231,,.231,1.000,.339
3808,Nemanja Nedovic\nedovne01,2013-14,22,GSW,NBA,-1.7,24,0,142,8,39,5,21,3,18,7,8,3,12,15,13,0,1,13,13,26,.205,.238,.167,.244,.875,.306
3809,Vander Blue\blueva01,2017-18,25,LAL,NBA,-1.8,5,0,45,1,5,1,3,0,2,1,2,0,1,1,3,1,0,3,2,3,.200,.333,.000,.200,.500,.255
3810,Bruno Caboclo\cabocbr01,2014-15,19,TOR,NBA,-1.8,8,0,23,4,12,2,9,2,3,0,0,1,1,2,0,0,1,4,3,10,.333,.222,.667,.417,,.417
3811,Jarell Eddie\eddieja01,2017-18,26,TOT,NBA,-1.9,3,0,9,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,.000,,.000,.000,,.000
3812,Lamar Patterson\pattela01,2016-17,25,ATL,NBA,-1.9,5,0,40,3,15,2,9,1,6,2,3,1,6,7,6,1,0,4,6,9,.200,.222,.167,.233,.667,.276
3813,Chris Wright\wrighch02,2012-13,23,DAL,NBA,-1.9,3,0,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,.500,.500,,.500,,.500
3814,Michael Gbinije\gbinimi01,2016-17,24,DET,NBA,-2.1,9,0,32,1,10,1,6,0,4,2,2,2,1,3,2,0,0,0,2,4,.100,.167,.000,.100,1.000,.184
3815,Xavier Munford\munfoxa02,2017-18,25,MIL,NBA,-2.1,6,0,21,1,6,1,4,0,2,1,2,1,0,1,4,1,0,2,4,3,.167,.250,.000,.167,.500,.218
3816,Manny Harris\harrima01,2016-17,27,DAL,NBA,-2.2,4,0,25,3,15,3,13,0,2,2,4,3,6,9,2,0,0,2,1,8,.200,.231,.000,.200,.500,.239
3817,Aaron Harrison\harriaa01,2016-17,22,CHO,NBA,-2.2,5,0,17,0,4,0,2,0,2,1,2,0,3,3,3,0,0,0,2,1,.000,.000,.000,.000,.500,.102
3818,Ben Moore\moorebe01,2017-18,22,IND,NBA,-2.3,2,0,9,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,,,,,,
3819,Jacob Pullen\pulleja01,2017-18,28,PHI,NBA,-2.3,3,0,6,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,.500,1.000,.000,.500,,.500
3820,Patrick Christopher\chrispa01,2014-15,26,UTA,NBA,-2.6,4,1,29,3,12,3,8,0,4,0,0,2,4,6,0,1,0,1,6,6,.250,.375,.000,.250,,.250
3821,Luis Montero\montelu01,2015-16,22,POR,NBA,-2.7,12,0,42,5,19,4,10,1,9,3,4,0,4,4,1,0,0,4,1,14,.263,.400,.111,.289,.750,.337
3822,Ike Diogu\dioguik01,2011-12,28,SAS,NBA,-2.9,2,0,14,0,2,0,2,0,0,2,2,0,1,1,0,0,0,1,1,2,.000,.000,,.000,1.000,.347
3823,Nate Wolters\woltena01,2017-18,26,UTA,NBA,-2.9,5,0,19,1,6,1,6,0,0,0,0,1,1,2,1,0,0,0,1,2,.167,.167,,.167,,.167
3824,R.J. Hunter\hunterj01,2016-17,23,CHI,NBA,-3.2,3,0,9,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,.000,,.000,.000,,.000
3825,Chinanu Onuaku\onuakch01,2017-18,21,HOU,NBA,-3.2,1,0,22,2,5,2,5,0,0,0,0,1,3,4,1,0,0,3,4,4,.400,.400,,.400,,.400
3826,Derrick Williams\willide02,2017-18,26,LAL,NBA,-3.2,2,0,9,1,4,1,2,0,2,0,0,0,1,1,0,0,0,0,0,2,.250,.500,.000,.250,,.250
3827,Darington Hobson\hobsoda01,2011-12,24,MIL,NBA,-3.3,5,0,39,2,13,2,7,0,6,0,0,0,3,3,6,0,0,2,1,4,.154,.286,.000,.154,,.154
3828,Kelenna Azubuike\azubuke01,2011-12,28,DAL,NBA,-3.4,3,0,18,3,8,2,5,1,3,0,0,0,0,0,0,1,0,4,1,7,.375,.400,.333,.438,,.438
3829,Elijah Millsap\millsel01,2016-17,29,PHO,NBA,-3.4,2,0,23,1,7,1,5,0,2,1,2,3,3,6,1,0,0,2,2,3,.143,.200,.000,.143,.500,.190
3830,Glen Rice\ricegl02,2014-15,24,WAS,NBA,-3.6,5,0,43,3,15,2,8,1,7,4,6,2,2,4,2,0,0,2,11,11,.200,.250,.143,.233,.667,.312
3831,Terrel Harris\harrite01,2012-13,25,TOT,NBA,-3.8,20,0,137,4,27,4,19,0,8,7,10,4,22,26,9,2,3,17,17,15,.148,.211,.000,.148,.700,.239
3832,Dan Gadzuric\gadzuda01,2011-12,33,NYK,NBA,-4.3,2,0,13,0,2,0,2,0,0,0,2,1,4,5,0,1,1,1,4,0,.000,.000,,.000,.000,.000
3833,Gary Neal\nealga01,2016-17,32,ATL,NBA,-4.3,2,0,18,0,7,0,5,0,2,4,4,0,1,1,1,0,0,0,1,4,.000,.000,.000,.000,1.000,.228
3834,Kevin Murphy\murphke01,2012-13,22,UTA,NBA,-4.5,17,0,52,7,28,6,23,1,5,0,0,0,4,4,2,1,0,3,4,15,.250,.261,.200,.268,,.268
3835,Nicolas Brussino\brussni01,2017-18,24,ATL,NBA,-4.6,4,0,10,0,2,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,.000,,.000,.000,,.000
3836,Scotty Hopson\hopsosc01,2017-18,28,DAL,NBA,-4.6,1,0,8,0,1,0,1,0,0,1,2,0,0,0,1,0,0,1,0,1,.000,.000,,.000,.500,.266
3837,Keith Appling\applike01,2015-16,23,ORL,NBA,-4.8,5,0,27,2,8,2,5,0,3,2,2,0,1,1,1,1,0,3,5,6,.250,.400,.000,.250,1.000,.338
3838,Larry Hughes\hughela01,2011-12,33,ORL,NBA,-4.8,9,0,114,5,22,4,15,1,7,1,2,1,4,5,7,2,0,12,10,12,.227,.267,.143,.250,.500,.262
3839,Antoine Wright\wrighan01,2010-11,26,SAC,NBA,-4.8,7,0,31,1,8,1,4,0,4,0,0,2,1,3,0,1,0,1,3,2,.125,.250,.000,.125,,.125
3840,Xavier Silas\silasxa01,2017-18,30,BOS,NBA,-4.9,2,0,7,0,3,0,1,0,2,0,0,1,1,2,0,1,0,0,1,0,.000,.000,.000,.000,,.000
3841,Andre Dawkins\dawkian01,2014-15,23,MIA,NBA,-5.0,4,0,22,1,6,0,0,1,6,0,0,0,2,2,1,0,0,1,3,3,.167,,.167,.250,,.250
3842,PJ Dozier\doziepj01,2017-18,21,OKC,NBA,-5.0,2,0,3,1,2,1,2,0,0,0,0,0,1,1,0,0,0,1,1,2,.500,.500,,.500,,.500
3843,Charles Cooke\cookech01,2017-18,23,NOP,NBA,-5.1,13,0,38,2,14,1,6,1,8,1,2,0,2,2,1,1,0,1,0,6,.143,.167,.125,.179,.500,.202
3844,Darius Miller\milleda01,2014-15,24,NOP,NBA,-5.1,5,1,43,1,7,1,6,0,1,0,0,0,1,1,2,1,0,1,8,2,.143,.167,.000,.143,,.143
3845,Bobby Simmons\simmobo01,2010-11,30,SAS,NBA,-5.5,2,0,16,0,3,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,.000,,.000,.000,,.000
3846,Solomon Jones\jonesso01,2012-13,28,NYK,NBA,-5.7,2,1,26,0,1,0,1,0,0,0,0,1,2,3,0,0,1,3,3,0,.000,.000,,.000,,.000
3847,Tim Ohlbrecht\ohlbrti01,2012-13,24,HOU,NBA,-6.1,3,0,12,1,3,1,3,0,0,1,1,0,1,1,1,1,0,4,1,3,.333,.333,,.333,1.000,.436
3848,Andrew Goudelock\goudean01,2012-13,24,LAL,NBA,-6.4,1,0,6,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,.000,.000,,.000,,.000
3849,Dexter Pittman\pittmde01,2010-11,22,MIA,NBA,-6.4,2,0,11,1,3,1,3,0,0,0,0,1,2,3,0,0,0,2,2,2,.333,.333,,.333,,.333
3850,Scotty Hopson\hopsosc01,2013-14,24,CLE,NBA,-6.5,2,0,7,0,4,0,2,0,2,1,2,0,0,0,1,1,0,0,0,1,.000,.000,.000,.000,.500,.102
3851,Darius Johnson-Odom\johnsda03,2012-13,23,LAL,NBA,-6.7,4,0,6,0,4,0,3,0,1,0,0,1,3,4,1,0,0,0,0,0,.000,.000,.000,.000,,.000
3852,Blake Ahearn\ahearbl01,2011-12,27,UTA,NBA,-7.3,4,0,30,4,14,2,5,2,9,0,0,0,2,2,1,0,0,5,4,10,.286,.400,.222,.357,,.357
3853,Julius Randle\randlju01,2014-15,20,LAL,NBA,-7.5,1,0,14,1,3,1,3,0,0,0,2,0,0,0,0,0,0,1,1,2,.333,.333,,.333,.000,.258
3854,Bruno Caboclo\cabocbr01,2015-16,20,TOR,NBA,-7.7,6,1,43,1,12,0,5,1,7,0,0,1,1,2,1,2,1,4,2,3,.083,.000,.143,.125,,.125
3855,Royce White\whitero03,2013-14,22,SAC,NBA,-8.3,3,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,,.000,,.000
3856,Mustafa Shakur\shakumu01,2013-14,29,OKC,NBA,-8.8,3,0,11,0,3,0,2,0,1,1,2,0,0,0,4,0,0,2,2,1,.000,.000,.000,.000,.500,.129
3857,Erik McCree\mccreer01,2017-18,24,UTA,NBA,-8.9,4,0,8,0,2,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,.000,.000,.000,.000,,.000
3858,Gani Lawal\lawalga01,2010-11,22,PHO,NBA,-9.1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,
3859,Patricio Garino\garinpa01,2016-17,23,ORL,NBA,-9.2,5,0,43,0,7,0,2,0,5,0,0,1,6,7,0,0,0,3,4,0,.000,.000,.000,.000,,.000
3860,Seth Curry\curryse01,2014-15,24,PHO,NBA,-11.4,2,0,8,0,3,0,2,0,1,0,0,0,2,2,1,0,0,0,2,0,.000,.000,.000,.000,,.000
3861,Josh McRoberts\mcrobjo01,2017-18,30,DAL,NBA,-12.5,2,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,.000,,.000,.000,,.000
3862,Hamady N'Diaye\ndiayha01,2011-12,25,WAS,NBA,-13.1,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,,.000,,.000
3863,Brian Skinner\skinnbr01,2011-12,35,MEM,NBA,-14.6,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,,.000,,.000
3864,Will Conroy\conrowi01,2012-13,30,MIN,NBA,-15.2,4,0,20,0,9,0,6,0,3,1,2,1,0,1,0,0,0,0,1,1,.000,.000,.000,.000,.500,.051
3865,Luis Montero\montelu01,2017-18,24,DET,NBA,-15.5,2,0,8,0,1,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,.000,.000,,.000,,.000
3866,Royal Ivey\iveyro01,2013-14,32,OKC,NBA,-16.5,2,0,5,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,.000,.000,.000,.000,,.000
3867,Ben Bentil\bentibe01,2016-17,21,DAL,NBA,-17.6,3,0,10,0,3,0,2,0,1,0,0,0,2,2,0,0,0,1,1,0,.000,.000,.000,.000,,.000
3868,Hassan Whiteside\whiteha01,2010-11,21,SAC,NBA,-17.9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,
3869,Justin Dentmon\dentmju01,2012-13,27,DAL,NBA,-19.4,2,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,,.000,,.000
3870,Malcolm Lee\leema01,2014-15,24,PHI,NBA,-19.7,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,,.000,,.000
3871,Darius Johnson-Odom\johnsda03,2013-14,24,PHI,NBA,-23.0,3,0,15,0,7,0,4,0,3,0,2,0,2,2,1,1,0,2,3,0,.000,.000,.000,.000,.000,.000
3872,Chris Boucher\bouchch01,2017-18,25,GSW,NBA,-28.5,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,.000,,.000,.000,,.000
3873,Darko Milicic\milicda01,2012-13,27,BOS,NBA,-30.2,1,0,5,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,.000,.000,,.000,,.000
3874,Mindaugas Kuzminskas\kuzmimi01,2017-18,28,NYK,NBA,-41.1,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,,.000,,.000
3875,Damion James\jamesda01,2012-13,25,BRK,NBA,,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,